	hindi_word
12268	सचेतक,
12269	सचेष्ट,
12270	सच्चरित,
12271	सजन,
12272	सज़ा दे,
12273	सजा पा,
12274	सजाकर रख,
12275	सजावट की वस्तु,
12276	सज्जित कर,
12277	सज्जी,
12278	सज्ञान,
12279	सड जा,
12280	सड़,
12281	सड़सी,
12282	सड़ा हुआ,
12283	सड़ाँध,
12284	सतथ्य,
12285	सतयुग,
12286	सतहत्तरवाँ,
12287	सताने वाला मनुष्य,
12288	सतून,
12289	सतोगुण,
12290	सत्कार कर,
12291	सत्कीर्ति,
12292	सत्ता छोड़नेवाला,
12293	सत्तू,
12294	सत्य ठहरा,
12295	सत्यता की जाँच कर,
12296	सत्यता पूर्वक,
12297	सत्यभावी,
12298	सत्यांकन,
12299	सत्यानाशी,
12300	सत्याभासी,
12301	सत्वर,
12302	सदक़ा,
12303	सदय,
12304	सदयता,
12305	सदस्य हो,
12306	सदाक़त,
12307	सदिश,
12308	सदृश हो,
12309	सदेह,
12310	सद्भावपूर्ण,
12311	सद्म,
12312	सद्य:,
12313	सधा,
12314	सधाव,
12315	सधूम,
12316	सनतराश,
12317	सनद देकर अधिकार की रक्षा कर,
12318	सनम,
12319	सनसना जा,
12320	सनसनी आवाज़,
12321	सनाभि,
12322	सनाय,
12323	सनियम,
12324	सनीचर,
12325	सन्तान उत्पन्न कर,
12326	सन्तान प्रसव,
12327	सन्तुलन,
12328	सन्तुलित रूप से,
12329	सन्तुलित,
12330	सन्तुष्ट कर,
12331	सन्तोषजनक,
12332	सन्त्रास,
12333	सन्देह कर,
12334	सन्देह दूर कर,
12335	सन्निकर्ष,
12336	सन्निधान,
12337	सन्निधि,
12338	सन्निविष्ट,
12339	सन्निवेश,
12340	सन्यासिन,
12341	सपक्ष,
12342	सपटल,
12343	सपदि,
12344	सपाट गेंद,
12345	सप्ताह का अन्तिम दिन,
12346	सप्रमाण,
12347	सप्लाई कर,
12348	सफर कर,
12349	सफल एवं अकस्मात क्रिया,
12350	सफल हो,
12351	सफलता प्राप्त कर,
12352	सफलीभूत,
12353	सफ़,
12354	सफ़री,
12355	सफ़लत9,
12356	सफ़ा,
12357	सफ़ाया,
12358	सफ़ीना,
12359	सफ़ीर,
12360	सफ़ूफ़,
12361	सफेद कर,
12362	सफेदी कर,
12363	सब प्रकार से संतोषप्रद,
12364	सबकुछ,
12365	सबसे अच्छा,
12366	सबसे आगे का,
12367	सबसे ऊचाँ,
12368	सबसे ज्यादा केन्द्रावसारी,
12369	सबसे नीचे का भाग,
12370	सबसे पूर्व में,
12371	सबसे बाद में,
12372	सबेरा हो,
12373	सबोधन,
12374	सब्ज़,
12375	सब्बल,
12376	सभय,
12377	सभात्याग,
12378	सभाभवन,
12379	सभामंच,
12380	सभार,
12381	सभावस्त्र धारण कर,
12382	सभास्थल,
12383	सभी ओर,
12384	सभीति,
12385	सभ्य समाज,
12386	सम शीतोष्ण,
12387	समकालिक हो,
12388	समकालीन व्यक्ति,
12389	समकोण बना,
12390	समकोण समानान्तर चतुर्भुज,
12391	समकोणीय,
12392	समक्रमण,
12393	समचित्त,
12394	समचिन्ह,
12395	समजात,
12396	समजातीय,
12397	समझ जा,
12398	समझदारी से,
12399	समझने के योग्य,
12400	समझबूझ,
12401	समझा दे,
12402	समझौता कर,
12403	समतल कर,
12404	समतुकान्त पदत्रय,
12405	समतोल,
12406	समदर्शी,
12407	समदिक्ता,
12408	समदूरस्थ,
12409	समदृष्टि,
12410	समनाम,
12411	समपूरक,
12412	समपृष्ठ,
12413	समबद्ध कर,
12414	समबुद्धि,
12415	सममित,
12416	समय की गणना करने की शैली,
12417	समय लगा,
12418	समयचक्र,
12419	समयनिष्ट,
12420	समयुग्मक,
12421	समयोपरि,
12422	समरतंत्र,
12423	समरनीति,
12424	समरविजयी,
12425	समरस,
12426	समरोद्यत,
12427	समर्थ कर,
12428	समर्थन कर,
